group;id;course;semester;grade
9;507;Space Law and Ethics;1;8
9;507;Space Law and Ethics;1;5.5
9;507;Virtual Reality and Simulated Environments;1;10.9
9;507;Virtual Reality and Simulated Environments;1;16.2
9;507;Virtual Reality and Simulated Environments;1;14.2
9;507;Virtual Reality and Simulated Environments;1;17.4
9;507;Virtual Reality and Simulated Environments;1;18.4
9;507;Virtual Reality and Simulated Environments;1;12.3
9;507;Xenobiology and Extraterrestrial Life;1;5.25
9;507;Xenobiology and Extraterrestrial Life;1;2.5
9;507;Xenobiology and Extraterrestrial Life;1;9.75
9;507;Xenobiology and Extraterrestrial Life;1;8.25
9;507;Xenobiology and Extraterrestrial Life;1;11.25
9;508;Artificial Intelligence and Robotics;2;9.5
9;508;Artificial Intelligence and Robotics;2;10.5
9;508;Artificial Intelligence and Robotics;2;12.9
9;508;Artificial Intelligence and Robotics;2;12.5
9;508;Artificial Intelligence and Robotics;2;10.4
9;508;Artificial Intelligence and Robotics;2;11.2
9;508;Astroengineering and Planetary Colonization;1;7
9;508;Astroengineering and Planetary Colonization;1;8.5
9;508;Astroengineering and Planetary Colonization;1;10.5
9;508;Astroengineering and Planetary Colonization;1;6
9;508;Astroengineering and Planetary Colonization;1;4.5
9;508;Astroengineering and Planetary Colonization;1;11.5
9;508;Astroengineering and Planetary Colonization;1;9.5
9;508;Astroengineering and Planetary Colonization;1;10
9;508;Cybernetics and Human Augmentation;1;15
9;508;Cybernetics and Human Augmentation;1;19
9;508;Cybernetics and Human Augmentation;1;12
9;508;Cybernetics and Human Augmentation;1;14
9;508;Cybernetics and Human Augmentation;1;13
9;508;Cybernetics and Human Augmentation;1;14
9;508;Cybernetics and Human Augmentation;1;16
9;508;Cybernetics and Human Augmentation;1;12
9;508;Cybernetics and Human Augmentation;1;10
9;508;Cybernetics and Human Augmentation;1;13
9;508;Energy Harvesting and Sustainability;2;12.1
9;508;Energy Harvesting and Sustainability;2;11.8
9;508;Energy Harvesting and Sustainability;2;11.5
9;508;Energy Harvesting and Sustainability;2;10.9
9;508;Interstellar Travel and Navigation;2;7
9;508;Interstellar Travel and Navigation;2;11.5
9;508;Interstellar Travel and Navigation;2;5.5
9;508;Interstellar Travel and Navigation;2;13.5
9;508;Interstellar Travel and Navigation;2;13.5
9;508;Interstellar Travel and Navigation;2;13.5
9;508;Interstellar Travel and Navigation;2;11
9;508;Interstellar Travel and Navigation;2;13
9;508;Interstellar Travel and Navigation;2;13.5
9;508;Neurotechnology and Mind Control;1;7.5
9;508;Neurotechnology and Mind Control;1;8
9;508;Neurotechnology and Mind Control;1;7.75
9;508;Neurotechnology and Mind Control;1;8.25
9;508;Neurotechnology and Mind Control;1;6.5
9;508;Neurotechnology and Mind Control;1;12.75
9;508;Neurotechnology and Mind Control;1;10.25
9;508;Neurotechnology and Mind Control;1;10.75
9;508;Quantum Physics and Time Manipulation;2;9
9;508;Quantum Physics and Time Manipulation;2;11
9;508;Quantum Physics and Time Manipulation;2;7
9;508;Quantum Physics and Time Manipulation;2;13
9;508;Quantum Physics and Time Manipulation;2;10
9;508;Quantum Physics and Time Manipulation;2;10
9;508;Quantum Physics and Time Manipulation;2;12
9;508;Quantum Physics and Time Manipulation;2;11
9;508;Quantum Physics and Time Manipulation;2;14
9;508;Quantum Physics and Time Manipulation;2;8
9;508;Space Law and Ethics;1;11
9;508;Space Law and Ethics;1;7
9;508;Space Law and Ethics;1;3
9;508;Space Law and Ethics;1;6.5
9;508;Space Law and Ethics;1;7.5
9;508;Space Law and Ethics;1;8.5
9;508;Space Law and Ethics;1;6
9;508;Virtual Reality and Simulated Environments;1;13.1
9;508;Virtual Reality and Simulated Environments;1;12.8
9;508;Virtual Reality and Simulated Environments;1;14
9;508;Virtual Reality and Simulated Environments;1;14.6
9;508;Virtual Reality and Simulated Environments;1;13.4
9;508;Virtual Reality and Simulated Environments;1;19.5
9;508;Xenobiology and Extraterrestrial Life;1;5.75
9;508;Xenobiology and Extraterrestrial Life;1;6.5
9;508;Xenobiology and Extraterrestrial Life;1;8.5
9;508;Xenobiology and Extraterrestrial Life;1;5
9;508;Xenobiology and Extraterrestrial Life;1;9.75
9;509;Artificial Intelligence and Robotics;2;11.5
9;509;Artificial Intelligence and Robotics;2;10.8
9;509;Artificial Intelligence and Robotics;2;10.2
9;509;Artificial Intelligence and Robotics;2;9
9;509;Artificial Intelligence and Robotics;2;12.7
9;509;Artificial Intelligence and Robotics;2;11
9;509;Artificial Intelligence and Robotics;2;8.8
9;509;Astroengineering and Planetary Colonization;1;7.5
9;509;Astroengineering and Planetary Colonization;1;0.5
9;509;Astroengineering and Planetary Colonization;1;11
9;509;Astroengineering and Planetary Colonization;1;4.5
9;509;Astroengineering and Planetary Colonization;1;8
9;509;Astroengineering and Planetary Colonization;1;8
9;509;Astroengineering and Planetary Colonization;1;6.5
9;509;Astroengineering and Planetary Colonization;1;5
9;509;Cybernetics and Human Augmentation;1;10
9;509;Cybernetics and Human Augmentation;1;16
9;509;Cybernetics and Human Augmentation;1;11
9;509;Cybernetics and Human Augmentation;1;6
9;509;Cybernetics and Human Augmentation;1;8
9;509;Cybernetics and Human Augmentation;1;13
9;509;Cybernetics and Human Augmentation;1;15
9;509;Cybernetics and Human Augmentation;1;14
9;509;Cybernetics and Human Augmentation;1;10
9;509;Cybernetics and Human Augmentation;1;12
9;509;Energy Harvesting and Sustainability;2;15
9;509;Energy Harvesting and Sustainability;2;17.4
9;509;Energy Harvesting and Sustainability;2;6.6
9;509;Interstellar Travel and Navigation;2;12.5
9;509;Interstellar Travel and Navigation;2;12
9;509;Interstellar Travel and Navigation;2;10.5
9;509;Interstellar Travel and Navigation;2;11.5
9;509;Interstellar Travel and Navigation;2;12.5
9;509;Interstellar Travel and Navigation;2;9
9;509;Interstellar Travel and Navigation;2;7
9;509;Interstellar Travel and Navigation;2;5.5
9;509;Interstellar Travel and Navigation;2;10
9;509;Interstellar Travel and Navigation;2;9.5
9;509;Neurotechnology and Mind Control;1;9.5
9;509;Neurotechnology and Mind Control;1;11.25
9;509;Neurotechnology and Mind Control;1;14
9;509;Neurotechnology and Mind Control;1;8.5
9;509;Neurotechnology and Mind Control;1;10.5
9;509;Neurotechnology and Mind Control;1;11
9;509;Neurotechnology and Mind Control;1;12
9;509;Neurotechnology and Mind Control;1;10.5
9;509;Quantum Physics and Time Manipulation;2;5
9;509;Quantum Physics and Time Manipulation;2;10
9;509;Quantum Physics and Time Manipulation;2;12
9;509;Quantum Physics and Time Manipulation;2;7
9;509;Quantum Physics and Time Manipulation;2;11
9;509;Quantum Physics and Time Manipulation;2;9
9;509;Quantum Physics and Time Manipulation;2;10
9;509;Quantum Physics and Time Manipulation;2;7
9;509;Quantum Physics and Time Manipulation;2;9
9;509;Quantum Physics and Time Manipulation;2;9
9;509;Space Law and Ethics;1;7
9;509;Space Law and Ethics;1;6.5
9;509;Space Law and Ethics;1;6.5
9;509;Space Law and Ethics;1;6.5
9;509;Space Law and Ethics;1;6.5
9;509;Space Law and Ethics;1;5.5
9;509;Space Law and Ethics;1;5.5
9;509;Space Law and Ethics;1;5
9;509;Space Law and Ethics;1;7
9;509;Virtual Reality and Simulated Environments;1;12.8
9;509;Virtual Reality and Simulated Environments;1;16.1
9;509;Virtual Reality and Simulated Environments;1;11.2
9;509;Virtual Reality and Simulated Environments;1;15
9;509;Virtual Reality and Simulated Environments;1;13
9;509;Virtual Reality and Simulated Environments;1;13.8
9;509;Xenobiology and Extraterrestrial Life;1;10.25
9;509;Xenobiology and Extraterrestrial Life;1;5.5
9;509;Xenobiology and Extraterrestrial Life;1;15.5
9;509;Xenobiology and Extraterrestrial Life;1;10
9;509;Xenobiology and Extraterrestrial Life;1;6.25
9;534;Artificial Intelligence and Robotics;2;13
9;534;Artificial Intelligence and Robotics;2;10.5
9;534;Artificial Intelligence and Robotics;2;12.3
9;534;Artificial Intelligence and Robotics;2;13.2
9;534;Artificial Intelligence and Robotics;2;9.8
9;534;Artificial Intelligence and Robotics;2;10.6
9;534;Artificial Intelligence and Robotics;2;11.6
9;534;Astroengineering and Planetary Colonization;1;9.5
9;534;Astroengineering and Planetary Colonization;1;4
9;534;Astroengineering and Planetary Colonization;1;5
9;534;Astroengineering and Planetary Colonization;1;1
9;534;Astroengineering and Planetary Colonization;1;8.5
9;534;Astroengineering and Planetary Colonization;1;4
9;534;Astroengineering and Planetary Colonization;1;3
9;534;Astroengineering and Planetary Colonization;1;3
9;534;Cybernetics and Human Augmentation;1;17
9;534;Cybernetics and Human Augmentation;1;18
9;534;Cybernetics and Human Augmentation;1;13
9;534;Cybernetics and Human Augmentation;1;12
9;534;Cybernetics and Human Augmentation;1;15
9;534;Cybernetics and Human Augmentation;1;12
9;534;Cybernetics and Human Augmentation;1;10
9;534;Cybernetics and Human Augmentation;1;8
9;534;Cybernetics and Human Augmentation;1;10
9;534;Cybernetics and Human Augmentation;1;15
9;534;Energy Harvesting and Sustainability;2;17.6
9;534;Energy Harvesting and Sustainability;2;11.4
9;534;Energy Harvesting and Sustainability;2;13.7
9;534;Energy Harvesting and Sustainability;2;11.8
9;534;Interstellar Travel and Navigation;2;12
9;534;Interstellar Travel and Navigation;2;6
9;534;Interstellar Travel and Navigation;2;7
9;534;Interstellar Travel and Navigation;2;12.5
9;534;Interstellar Travel and Navigation;2;16
9;534;Interstellar Travel and Navigation;2;15
9;534;Interstellar Travel and Navigation;2;6
9;534;Interstellar Travel and Navigation;2;7
9;534;Interstellar Travel and Navigation;2;16.5
9;534;Neurotechnology and Mind Control;1;7.25
9;534;Neurotechnology and Mind Control;1;9.75
9;534;Neurotechnology and Mind Control;1;8.25
9;534;Neurotechnology and Mind Control;1;8.25
9;534;Neurotechnology and Mind Control;1;5.75
9;534;Neurotechnology and Mind Control;1;12
9;534;Neurotechnology and Mind Control;1;11.25
9;534;Neurotechnology and Mind Control;1;5.75
9;534;Neurotechnology and Mind Control;1;11.5
9;534;Quantum Physics and Time Manipulation;2;7
9;534;Quantum Physics and Time Manipulation;2;12
9;534;Quantum Physics and Time Manipulation;2;9
9;534;Quantum Physics and Time Manipulation;2;12
9;534;Quantum Physics and Time Manipulation;2;8
9;534;Quantum Physics and Time Manipulation;2;9
9;534;Quantum Physics and Time Manipulation;2;8
9;534;Quantum Physics and Time Manipulation;2;11
9;534;Quantum Physics and Time Manipulation;2;11
9;534;Quantum Physics and Time Manipulation;2;9
9;534;Space Law and Ethics;1;8
9;534;Space Law and Ethics;1;5.5
9;534;Space Law and Ethics;1;6.5
9;534;Space Law and Ethics;1;8.5
9;534;Space Law and Ethics;1;8.5
9;534;Space Law and Ethics;1;6
9;534;Space Law and Ethics;1;5.5
9;534;Space Law and Ethics;1;6.5
9;534;Space Law and Ethics;1;9
9;534;Space Law and Ethics;1;3.5
9;534;Virtual Reality and Simulated Environments;1;12.8
9;534;Virtual Reality and Simulated Environments;1;14.5
9;534;Virtual Reality and Simulated Environments;1;11.9
9;534;Virtual Reality and Simulated Environments;1;14
9;534;Virtual Reality and Simulated Environments;1;14.2
9;534;Virtual Reality and Simulated Environments;1;10.1
9;534;Xenobiology and Extraterrestrial Life;1;7.75
9;534;Xenobiology and Extraterrestrial Life;1;3.25
9;534;Xenobiology and Extraterrestrial Life;1;12
9;534;Xenobiology and Extraterrestrial Life;1;3
9;534;Xenobiology and Extraterrestrial Life;1;5.75
9;549;Artificial Intelligence and Robotics;2;11.4
9;549;Artificial Intelligence and Robotics;2;9.8
9;549;Artificial Intelligence and Robotics;2;11.3
9;549;Artificial Intelligence and Robotics;2;11.3
9;549;Artificial Intelligence and Robotics;2;10.7
9;549;Artificial Intelligence and Robotics;2;11.5
9;549;Artificial Intelligence and Robotics;2;11.2
9;549;Astroengineering and Planetary Colonization;1;10
9;549;Astroengineering and Planetary Colonization;1;0
9;549;Astroengineering and Planetary Colonization;1;10.5
9;549;Astroengineering and Planetary Colonization;1;4
9;549;Astroengineering and Planetary Colonization;1;10
9;549;Astroengineering and Planetary Colonization;1;6.5
9;549;Astroengineering and Planetary Colonization;1;14
9;549;Astroengineering and Planetary Colonization;1;11
9;549;Cybernetics and Human Augmentation;1;13
9;549;Cybernetics and Human Augmentation;1;14
9;549;Cybernetics and Human Augmentation;1;14
9;549;Cybernetics and Human Augmentation;1;14
9;549;Cybernetics and Human Augmentation;1;11
9;549;Cybernetics and Human Augmentation;1;15
9;549;Cybernetics and Human Augmentation;1;17
9;549;Cybernetics and Human Augmentation;1;18
9;549;Cybernetics and Human Augmentation;1;9
9;549;Cybernetics and Human Augmentation;1;13
9;549;Energy Harvesting and Sustainability;2;12.7
9;549;Energy Harvesting and Sustainability;2;13.8
9;549;Energy Harvesting and Sustainability;2;10
9;549;Energy Harvesting and Sustainability;2;17.5
9;549;Interstellar Travel and Navigation;2;6.5
9;549;Interstellar Travel and Navigation;2;12
9;549;Interstellar Travel and Navigation;2;11.5
9;549;Interstellar Travel and Navigation;2;12.5
9;549;Interstellar Travel and Navigation;2;16
9;549;Interstellar Travel and Navigation;2;10
9;549;Neurotechnology and Mind Control;1;9.5
9;549;Neurotechnology and Mind Control;1;13.25
9;549;Neurotechnology and Mind Control;1;7.25
9;549;Neurotechnology and Mind Control;1;5.5
9;549;Neurotechnology and Mind Control;1;9
9;549;Neurotechnology and Mind Control;1;10
9;549;Neurotechnology and Mind Control;1;9
9;549;Neurotechnology and Mind Control;1;5.5
9;549;Neurotechnology and Mind Control;1;13
9;549;Quantum Physics and Time Manipulation;2;12
9;549;Quantum Physics and Time Manipulation;2;10
9;549;Quantum Physics and Time Manipulation;2;8
9;549;Quantum Physics and Time Manipulation;2;12
9;549;Quantum Physics and Time Manipulation;2;10
9;549;Quantum Physics and Time Manipulation;2;8
9;549;Quantum Physics and Time Manipulation;2;7
9;549;Quantum Physics and Time Manipulation;2;10
9;549;Quantum Physics and Time Manipulation;2;11
9;549;Quantum Physics and Time Manipulation;2;11
9;549;Space Law and Ethics;1;7.5
9;549;Space Law and Ethics;1;5
9;549;Space Law and Ethics;1;5.5
9;549;Space Law and Ethics;1;3.5
9;549;Space Law and Ethics;1;9.5
9;549;Space Law and Ethics;1;6.5
9;549;Space Law and Ethics;1;8
9;549;Space Law and Ethics;1;3.5
9;549;Space Law and Ethics;1;8.5
9;549;Space Law and Ethics;1;9
9;549;Virtual Reality and Simulated Environments;1;13.9
9;549;Virtual Reality and Simulated Environments;1;15.4
9;549;Virtual Reality and Simulated Environments;1;12.3
9;549;Virtual Reality and Simulated Environments;1;12.7
9;549;Virtual Reality and Simulated Environments;1;14.9
9;549;Virtual Reality and Simulated Environments;1;11.6
9;549;Xenobiology and Extraterrestrial Life;1;2.5
9;549;Xenobiology and Extraterrestrial Life;1;5.5
9;549;Xenobiology and Extraterrestrial Life;1;3.75
9;549;Xenobiology and Extraterrestrial Life;1;6.75
9;549;Xenobiology and Extraterrestrial Life;1;10.75
9;557;Artificial Intelligence and Robotics;2;12.4
9;557;Artificial Intelligence and Robotics;2;13.3
9;557;Artificial Intelligence and Robotics;2;11.1
9;557;Artificial Intelligence and Robotics;2;11.5
9;557;Artificial Intelligence and Robotics;2;11.5
9;557;Artificial Intelligence and Robotics;2;8.4
9;557;Astroengineering and Planetary Colonization;1;7.5
9;557;Astroengineering and Planetary Colonization;1;7.5
9;557;Astroengineering and Planetary Colonization;1;17.5
9;557;Astroengineering and Planetary Colonization;1;11.5
9;557;Astroengineering and Planetary Colonization;1;7.5
9;557;Astroengineering and Planetary Colonization;1;6.5
9;557;Astroengineering and Planetary Colonization;1;11.5
9;557;Astroengineering and Planetary Colonization;1;14.5
9;557;Cybernetics and Human Augmentation;1;14
9;557;Cybernetics and Human Augmentation;1;11
9;557;Cybernetics and Human Augmentation;1;12
9;557;Cybernetics and Human Augmentation;1;16
9;557;Cybernetics and Human Augmentation;1;14
9;557;Cybernetics and Human Augmentation;1;17
9;557;Cybernetics and Human Augmentation;1;12
9;557;Cybernetics and Human Augmentation;1;12
9;557;Cybernetics and Human Augmentation;1;13
9;557;Cybernetics and Human Augmentation;1;8
9;557;Energy Harvesting and Sustainability;2;8.6
9;557;Energy Harvesting and Sustainability;2;12
9;557;Energy Harvesting and Sustainability;2;14.6
9;557;Energy Harvesting and Sustainability;2;16
9;557;Interstellar Travel and Navigation;2;8.5
9;557;Interstellar Travel and Navigation;2;9.5
9;557;Interstellar Travel and Navigation;2;17.5
9;557;Interstellar Travel and Navigation;2;15
9;557;Interstellar Travel and Navigation;2;8.5
9;557;Interstellar Travel and Navigation;2;13
9;557;Interstellar Travel and Navigation;2;16.5
9;557;Interstellar Travel and Navigation;2;9.5
9;557;Interstellar Travel and Navigation;2;11
9;557;Neurotechnology and Mind Control;1;11.25
9;557;Neurotechnology and Mind Control;1;9.25
9;557;Neurotechnology and Mind Control;1;7.25
9;557;Neurotechnology and Mind Control;1;12
9;557;Neurotechnology and Mind Control;1;4.75
9;557;Neurotechnology and Mind Control;1;5.5
9;557;Neurotechnology and Mind Control;1;15
9;557;Neurotechnology and Mind Control;1;8.25
9;557;Neurotechnology and Mind Control;1;9.75
9;557;Quantum Physics and Time Manipulation;2;8
9;557;Quantum Physics and Time Manipulation;2;13
9;557;Quantum Physics and Time Manipulation;2;9
9;557;Quantum Physics and Time Manipulation;2;10
9;557;Quantum Physics and Time Manipulation;2;9
9;557;Quantum Physics and Time Manipulation;2;10
9;557;Quantum Physics and Time Manipulation;2;8
9;557;Quantum Physics and Time Manipulation;2;11
9;557;Quantum Physics and Time Manipulation;2;8
9;557;Quantum Physics and Time Manipulation;2;10
9;557;Space Law and Ethics;1;7
9;557;Space Law and Ethics;1;7
9;557;Space Law and Ethics;1;9.5
9;557;Space Law and Ethics;1;5.5
9;557;Space Law and Ethics;1;8
9;557;Space Law and Ethics;1;8
9;557;Space Law and Ethics;1;3.5
9;557;Space Law and Ethics;1;5
9;557;Space Law and Ethics;1;9
9;557;Virtual Reality and Simulated Environments;1;12.4
9;557;Virtual Reality and Simulated Environments;1;13.5
9;557;Virtual Reality and Simulated Environments;1;18.2
9;557;Virtual Reality and Simulated Environments;1;12.7
9;557;Virtual Reality and Simulated Environments;1;12
9;557;Virtual Reality and Simulated Environments;1;15.4
9;557;Xenobiology and Extraterrestrial Life;1;6.5
9;557;Xenobiology and Extraterrestrial Life;1;9.75
9;557;Xenobiology and Extraterrestrial Life;1;9.5
9;557;Xenobiology and Extraterrestrial Life;1;6.25
9;557;Xenobiology and Extraterrestrial Life;1;4
9;579;Artificial Intelligence and Robotics;2;11.6
9;579;Artificial Intelligence and Robotics;2;12.9
9;579;Artificial Intelligence and Robotics;2;12.4
9;579;Artificial Intelligence and Robotics;2;12.7
9;579;Artificial Intelligence and Robotics;2;12.6
9;579;Artificial Intelligence and Robotics;2;9.8
9;579;Artificial Intelligence and Robotics;2;12.7
9;579;Astroengineering and Planetary Colonization;1;9.5
9;579;Astroengineering and Planetary Colonization;1;5.5
9;579;Astroengineering and Planetary Colonization;1;7
9;579;Astroengineering and Planetary Colonization;1;13
9;579;Astroengineering and Planetary Colonization;1;11
9;579;Astroengineering and Planetary Colonization;1;9.5
9;579;Astroengineering and Planetary Colonization;1;3
9;579;Cybernetics and Human Augmentation;1;12
9;579;Cybernetics and Human Augmentation;1;11
9;579;Cybernetics and Human Augmentation;1;14
9;579;Cybernetics and Human Augmentation;1;15
9;579;Cybernetics and Human Augmentation;1;13
9;579;Cybernetics and Human Augmentation;1;12
9;579;Cybernetics and Human Augmentation;1;13
9;579;Cybernetics and Human Augmentation;1;14
9;579;Cybernetics and Human Augmentation;1;11
9;579;Cybernetics and Human Augmentation;1;14
9;579;Energy Harvesting and Sustainability;2;14.1
9;579;Energy Harvesting and Sustainability;2;12.5
9;579;Energy Harvesting and Sustainability;2;17.1
9;579;Energy Harvesting and Sustainability;2;15.3
9;579;Interstellar Travel and Navigation;2;14.5
9;579;Interstellar Travel and Navigation;2;9.5
9;579;Interstellar Travel and Navigation;2;13.5
9;579;Interstellar Travel and Navigation;2;7.5
9;579;Interstellar Travel and Navigation;2;11.5
9;579;Interstellar Travel and Navigation;2;9.5
9;579;Interstellar Travel and Navigation;2;10
9;579;Interstellar Travel and Navigation;2;8
9;579;Interstellar Travel and Navigation;2;10
9;579;Interstellar Travel and Navigation;2;10
9;579;Neurotechnology and Mind Control;1;10.75
9;579;Neurotechnology and Mind Control;1;10.75
9;579;Neurotechnology and Mind Control;1;9.25
9;579;Neurotechnology and Mind Control;1;12
9;579;Neurotechnology and Mind Control;1;5.5
9;579;Neurotechnology and Mind Control;1;8.75
9;579;Neurotechnology and Mind Control;1;7.75
9;579;Neurotechnology and Mind Control;1;6.5
9;579;Neurotechnology and Mind Control;1;9.25
9;579;Quantum Physics and Time Manipulation;2;8
9;579;Quantum Physics and Time Manipulation;2;11
9;579;Quantum Physics and Time Manipulation;2;10
9;579;Quantum Physics and Time Manipulation;2;8
9;579;Quantum Physics and Time Manipulation;2;8
9;579;Quantum Physics and Time Manipulation;2;10
9;579;Quantum Physics and Time Manipulation;2;8
9;579;Quantum Physics and Time Manipulation;2;9
9;579;Quantum Physics and Time Manipulation;2;11
9;579;Quantum Physics and Time Manipulation;2;10
9;579;Space Law and Ethics;1;4
9;579;Space Law and Ethics;1;10
9;579;Space Law and Ethics;1;8.5
9;579;Space Law and Ethics;1;7.5
9;579;Space Law and Ethics;1;7.5
9;579;Space Law and Ethics;1;6
9;579;Space Law and Ethics;1;7
9;579;Space Law and Ethics;1;8
9;579;Space Law and Ethics;1;6.5
9;579;Space Law and Ethics;1;6.5
9;579;Virtual Reality and Simulated Environments;1;11.9
9;579;Virtual Reality and Simulated Environments;1;13.1
9;579;Virtual Reality and Simulated Environments;1;15.9
9;579;Virtual Reality and Simulated Environments;1;13.7
9;579;Virtual Reality and Simulated Environments;1;10.2
9;579;Virtual Reality and Simulated Environments;1;14.6
9;579;Xenobiology and Extraterrestrial Life;1;6.25
9;579;Xenobiology and Extraterrestrial Life;1;8.75
9;579;Xenobiology and Extraterrestrial Life;1;8.75
9;579;Xenobiology and Extraterrestrial Life;1;9.25
9;579;Xenobiology and Extraterrestrial Life;1;8
9;581;Artificial Intelligence and Robotics;2;11.1
9;581;Artificial Intelligence and Robotics;2;11.4
9;581;Artificial Intelligence and Robotics;2;11.6
9;581;Artificial Intelligence and Robotics;2;12.1
9;581;Artificial Intelligence and Robotics;2;10.9
9;581;Artificial Intelligence and Robotics;2;10.6
9;581;Artificial Intelligence and Robotics;2;14.1
9;581;Astroengineering and Planetary Colonization;1;5
9;581;Astroengineering and Planetary Colonization;1;6
9;581;Astroengineering and Planetary Colonization;1;3
9;581;Astroengineering and Planetary Colonization;1;2.5
9;581;Astroengineering and Planetary Colonization;1;8.5
9;581;Astroengineering and Planetary Colonization;1;5.5
9;581;Astroengineering and Planetary Colonization;1;11
9;581;Astroengineering and Planetary Colonization;1;11.5
9;581;Cybernetics and Human Augmentation;1;12
9;581;Cybernetics and Human Augmentation;1;12
9;581;Cybernetics and Human Augmentation;1;8
9;581;Cybernetics and Human Augmentation;1;14
9;581;Cybernetics and Human Augmentation;1;13
9;581;Cybernetics and Human Augmentation;1;14
9;581;Cybernetics and Human Augmentation;1;13
9;581;Cybernetics and Human Augmentation;1;13
9;581;Cybernetics and Human Augmentation;1;15
9;581;Cybernetics and Human Augmentation;1;8
9;581;Energy Harvesting and Sustainability;2;13
9;581;Energy Harvesting and Sustainability;2;13.9
9;581;Energy Harvesting and Sustainability;2;13.9
9;581;Energy Harvesting and Sustainability;2;11.7
9;581;Interstellar Travel and Navigation;2;12
9;581;Interstellar Travel and Navigation;2;6.5
9;581;Interstellar Travel and Navigation;2;7.5
9;581;Interstellar Travel and Navigation;2;13.5
9;581;Interstellar Travel and Navigation;2;4
9;581;Interstellar Travel and Navigation;2;16
9;581;Interstellar Travel and Navigation;2;10
9;581;Interstellar Travel and Navigation;2;16.5
9;581;Interstellar Travel and Navigation;2;14
9;581;Interstellar Travel and Navigation;2;11
9;581;Neurotechnology and Mind Control;1;8.5
9;581;Neurotechnology and Mind Control;1;8
9;581;Neurotechnology and Mind Control;1;10
9;581;Neurotechnology and Mind Control;1;4
9;581;Neurotechnology and Mind Control;1;9.5
9;581;Neurotechnology and Mind Control;1;11.75
9;581;Neurotechnology and Mind Control;1;11.25
9;581;Neurotechnology and Mind Control;1;5.75
9;581;Neurotechnology and Mind Control;1;11
9;581;Quantum Physics and Time Manipulation;2;8
9;581;Quantum Physics and Time Manipulation;2;9
9;581;Quantum Physics and Time Manipulation;2;8
9;581;Quantum Physics and Time Manipulation;2;10
9;581;Quantum Physics and Time Manipulation;2;13
9;581;Quantum Physics and Time Manipulation;2;9
9;581;Quantum Physics and Time Manipulation;2;9
9;581;Quantum Physics and Time Manipulation;2;8
9;581;Quantum Physics and Time Manipulation;2;9
9;581;Space Law and Ethics;1;7
9;581;Space Law and Ethics;1;9.5
9;581;Space Law and Ethics;1;6
9;581;Space Law and Ethics;1;6
9;581;Space Law and Ethics;1;9
9;581;Space Law and Ethics;1;7
9;581;Space Law and Ethics;1;5.5
9;581;Space Law and Ethics;1;11
9;581;Space Law and Ethics;1;7
9;581;Virtual Reality and Simulated Environments;1;16.8
9;581;Virtual Reality and Simulated Environments;1;10.3
9;581;Virtual Reality and Simulated Environments;1;9.8
9;581;Virtual Reality and Simulated Environments;1;14.5
9;581;Virtual Reality and Simulated Environments;1;12.2
9;581;Xenobiology and Extraterrestrial Life;1;7.75
9;581;Xenobiology and Extraterrestrial Life;1;6.75
9;581;Xenobiology and Extraterrestrial Life;1;9
9;581;Xenobiology and Extraterrestrial Life;1;7.25
9;581;Xenobiology and Extraterrestrial Life;1;4.25
9;583;Artificial Intelligence and Robotics;2;13
9;583;Artificial Intelligence and Robotics;2;12.3
9;583;Artificial Intelligence and Robotics;2;12.7
9;583;Artificial Intelligence and Robotics;2;13
9;583;Artificial Intelligence and Robotics;2;13
9;583;Artificial Intelligence and Robotics;2;13
9;583;Artificial Intelligence and Robotics;2;11.2
9;583;Astroengineering and Planetary Colonization;1;9.5
9;583;Astroengineering and Planetary Colonization;1;13
9;583;Astroengineering and Planetary Colonization;1;10
9;583;Astroengineering and Planetary Colonization;1;4
9;583;Astroengineering and Planetary Colonization;1;12.5
9;583;Astroengineering and Planetary Colonization;1;3
9;583;Astroengineering and Planetary Colonization;1;12.5
9;583;Astroengineering and Planetary Colonization;1;5
9;583;Cybernetics and Human Augmentation;1;16
9;583;Cybernetics and Human Augmentation;1;12
9;583;Cybernetics and Human Augmentation;1;14
9;583;Cybernetics and Human Augmentation;1;13
9;583;Cybernetics and Human Augmentation;1;10
9;583;Cybernetics and Human Augmentation;1;11
9;583;Cybernetics and Human Augmentation;1;12
9;583;Cybernetics and Human Augmentation;1;17
9;583;Cybernetics and Human Augmentation;1;14
9;583;Energy Harvesting and Sustainability;2;9.4
9;583;Energy Harvesting and Sustainability;2;15.6
9;583;Energy Harvesting and Sustainability;2;11.7
9;583;Energy Harvesting and Sustainability;2;15.7
9;583;Interstellar Travel and Navigation;2;14.5
9;583;Interstellar Travel and Navigation;2;5.5
9;583;Interstellar Travel and Navigation;2;11
9;583;Interstellar Travel and Navigation;2;11
9;583;Interstellar Travel and Navigation;2;11.5
9;583;Interstellar Travel and Navigation;2;9
9;583;Interstellar Travel and Navigation;2;7.5
9;583;Interstellar Travel and Navigation;2;19
9;583;Interstellar Travel and Navigation;2;6
9;583;Interstellar Travel and Navigation;2;13
9;583;Neurotechnology and Mind Control;1;9.25
9;583;Neurotechnology and Mind Control;1;10
9;583;Neurotechnology and Mind Control;1;10
9;583;Neurotechnology and Mind Control;1;8.75
9;583;Neurotechnology and Mind Control;1;9.75
9;583;Neurotechnology and Mind Control;1;4.75
